module_index,module,symbol_type,static,name,segment,offset,file_offset
14,D:\MOX\DIP-SCRN.C,data,False,_exchange_tech_list,2,140208,
14,D:\MOX\DIP-SCRN.C,data,False,_net_diplomacy_chat_message,2,140420,
14,D:\MOX\DIP-SCRN.C,data,False,_net_listen_mode_good_bye_buffer,2,140520,
14,D:\MOX\DIP-SCRN.C,data,False,_chat_message,2,140524,
14,D:\MOX\DIP-SCRN.C,data,False,_receive_chat_message,2,140624,
14,D:\MOX\DIP-SCRN.C,data,False,_jim_help_list,2,140724,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_message,2,140874,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_list_choice,2,141124,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_new_music,2,141874,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_scan_input_flag,2,141876,
14,D:\MOX\DIP-SCRN.C,data,False,_old_response_message,2,141878,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_fade_music_flag,2,141880,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_system_planet_count,2,141882,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_good_music,2,141884,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_system_homeworld_flag,2,141886,
14,D:\MOX\DIP-SCRN.C,data,False,_response_message,2,141888,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_system_population,2,141890,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_current_music,2,141892,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_bad_music,2,141894,
14,D:\MOX\DIP-SCRN.C,data,False,_net_diplomacy_esc_pressed,2,141896,
14,D:\MOX\DIP-SCRN.C,data,False,_net_diplomacy_tech_offered,2,141898,
14,D:\MOX\DIP-SCRN.C,data,False,_exchange_tech_count,2,141900,
14,D:\MOX\DIP-SCRN.C,data,False,_net_diplomacy_treaty_type,2,141902,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_quit_chat_field,2,141904,
14,D:\MOX\DIP-SCRN.C,data,False,_synch_up_established_flag,2,141906,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_chat_field,2,141908,
14,D:\MOX\DIP-SCRN.C,data,False,_chat_width,2,141910,
14,D:\MOX\DIP-SCRN.C,data,False,_chat_base_y,2,141912,
14,D:\MOX\DIP-SCRN.C,data,False,_chat_base_x,2,141914,
14,D:\MOX\DIP-SCRN.C,data,False,_chat_height,2,141916,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_system_planet_list,2,141918,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_system_giver,2,141923,
14,D:\MOX\DIP-SCRN.C,data,False,_diplomacy_system_receiver,2,141924,
14,D:\MOX\DIP-SCRN.C,data,False,_ambassador_option,2,141925,
14,D:\MOX\DIP-SCRN.C,data,False,_current_ambassador,2,141926,
14,D:\MOX\DIP-SCRN.C,data,False,_talker_ambassador,2,141927,
14,D:\MOX\DIP-SCRN.C,data,False,_listen_ambassador,2,141928,
14,D:\MOX\DIP-SCRN.C,data,False,_chat_mode_flag,2,141929,
15,D:\MOX\EVENTS.C,data,False,_event_mouse_bitmap,2,141932,
15,D:\MOX\EVENTS.C,data,False,_event_display_seg,2,141936,
15,D:\MOX\EVENTS.C,data,False,_event_message,2,141940,
15,D:\MOX\EVENTS.C,data,False,_jim_saved_autofunction,2,142240,
15,D:\MOX\EVENTS.C,data,False,_event_data,2,142244,
15,D:\MOX\EVENTS.C,data,False,_last_event_year,2,142568,
15,D:\MOX\EVENTS.C,data,False,_event_delay_count,2,142572,
15,D:\MOX\EVENTS.C,data,False,_max_current_event,2,142574,
15,D:\MOX\EVENTS.C,data,False,_event_status_flag,2,142575,
15,D:\MOX\EVENTS.C,data,False,_current_event,2,142576,
16,D:\MOX\JIM.C,data,False,_darken_palette_value,2,142580,
17,D:\MOX\NPCDIPLO.C,data,False,_human_tech,2,142584,
17,D:\MOX\NPCDIPLO.C,data,False,_target_tech,2,143644,
18,D:\MOX\OTHERS\CMBTAI.C,data,False,_fleet_target,2,144704,
19,D:\MOX\OTHERS\CMBTDRW1.C,data,True,_green,2,144708,
19,D:\MOX\OTHERS\CMBTDRW1.C,data,False,_board_left_button_seg,2,144728,
19,D:\MOX\OTHERS\CMBTDRW1.C,data,False,_board_capture_button_seg,2,144732,
19,D:\MOX\OTHERS\CMBTDRW1.C,data,False,_board_right_button_seg,2,144736,
19,D:\MOX\OTHERS\CMBTDRW1.C,data,False,_board_raid_button_seg,2,144740,
19,D:\MOX\OTHERS\CMBTDRW1.C,data,False,_k_save,2,144744,
25,D:\MOX\OTHERS\COMBAT1.C,data,True,_end_of_turn_button,2,144756,
25,D:\MOX\OTHERS\COMBAT1.C,data,False,_start_of_turn,2,144760,
26,D:\MOX\OTHERS\COMBINIT.C,data,False,_real_attack_flag,2,144764,
27,D:\MOX\DIPLOMAC.C,data,False,_diplomacy_proposal_gold_bribe,2,144768,
27,D:\MOX\DIPLOMAC.C,data,False,_diplomacy_proposal_system_bribe,2,144770,
27,D:\MOX\DIPLOMAC.C,data,False,_diplomacy_proposal_tribute_bribe,2,144772,
27,D:\MOX\DIPLOMAC.C,data,False,_diplomacy_demand_rejected_message,2,144773,
27,D:\MOX\DIPLOMAC.C,data,False,_diplomacy_proposal_tech_bribe2,2,144774,
27,D:\MOX\DIPLOMAC.C,data,False,_diplomacy_proposal_tech_bribe1,2,144775,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_opt_string,2,144776,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_color_opt,2,145032,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_default_button_seg,2,145040,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_button_variable,2,145044,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_option_button,2,145064,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_accept_button_seg,2,145108,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_off_button_seg,2,145112,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_option_toggle,2,145116,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_pick_seg,2,145160,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_special_button_seg,2,145164,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_ability_costs,2,145168,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_group_button,2,145172,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_picks,2,145254,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_defalt,2,145256,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_exit_ken,2,145258,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_negative_picks,2,145260,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_accept,2,145262,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_name_button,2,145264,
30,D:\MOX\OTHERS\RACEOPT.C,data,False,_cur_race_name,2,145266,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_flag_button_seg,2,145284,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_race_button_seg,2,145316,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_race_specials,2,145372,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_color_flag,2,145428,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_temp_ruler_name,2,145436,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_race_button_status,2,145440,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_race_name_list,2,145468,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_last_race_seg,2,145472,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_temp_home_name,2,145476,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_race_flag,2,145480,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_custom_flag,2,145494,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_old_race,2,145496,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_displayed_race,2,145498,
31,D:\MOX\OTHERS\RACESEL.C,data,False,_last_race_name,2,145500,
36,D:\MOX\OTHERS\HOTPOP.C,data,False,_begin_seg,2,145516,
36,D:\MOX\OTHERS\HOTPOP.C,data,False,_cancel_seg,2,145520,
36,D:\MOX\OTHERS\HOTPOP.C,data,False,_hot_pop_background_seg,2,145524,
36,D:\MOX\OTHERS\HOTPOP.C,data,False,_add_human_seg,2,145528,
36,D:\MOX\OTHERS\HOTPOP.C,data,False,_grid_background,2,145532,
36,D:\MOX\OTHERS\HOTPOP.C,data,False,_hotseat_human_players,2,145536,
37,D:\MOX\OTHERS\ADVCIV.C,data,True,_parsec,2,145540,
37,D:\MOX\OTHERS\ADVCIV.C,data,True,_adv_civ_player,2,145544,
37,D:\MOX\OTHERS\ADVCIV.C,data,True,_planet_worth_to_player,2,145548,
37,D:\MOX\OTHERS\ADVCIV.C,data,True,_star_colony_owner,2,145552,
37,D:\MOX\OTHERS\ADVCIV.C,data,True,_planet_selected_flag,2,145556,
38,D:\MOX\OTHERS\ANTARANS.C,data,True,_first_antaran_ship_id,2,145560,
38,D:\MOX\OTHERS\ANTARANS.C,data,True,_offensive_titan_ship_built,2,145562,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_replacement_scroll_field,2,145764,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_weapon_replacement_mods,2,145766,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_replacement_scroll_up_button,2,145768,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_replacement_box_middle_height,2,145770,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_replacement_box_base_x,2,145772,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_replacement_box_base_y,2,145774,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_replacement_scroll_dn_button,2,145776,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_field_item_chosen,2,145778,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_replacement_box_width,2,145780,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_weapon_replacement_arcs,2,145782,
40,D:\MOX\OTHERS\DESBOX.C,data,False,_weapon_replacement_rack,2,145784,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_replacement_box_height,2,145786,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_field_item_scanned,2,145788,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_weapon_arc_rack_box_field,2,145790,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_valid_arcs_racks,2,145792,
40,D:\MOX\OTHERS\DESBOX.C,data,True,_valid_mods,2,145797,
40,D:\MOX\OTHERS\DESBOX.C,data,False,_incr_value,2,145813,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_printed_cost,2,145816,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_dull_minus_button_seg,2,145820,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_dark_build_design_button_seg,2,145824,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_printed_space_avail,2,145828,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_dull_plus_button_seg,2,145832,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_add_size_button_flag,2,145836,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_design_computer_replacement_field,2,145842,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_design_shield_replacement_field,2,145844,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_design_size_field,2,145846,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_use_augmented_engines,2,145848,
41,D:\MOX\OTHERS\DESIGN.C,data,False,_replacement_wait_ctr,2,145849,
41,D:\MOX\OTHERS\DESIGN.C,data,True,_changed_design_name,2,145850,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_null_modem_setup_screen_help_list,2,145852,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_hotseat_setup_screen_help_list,2,145892,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_diplomacy_request_help_list,2,145932,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_coloff_screen_help_list,2,145972,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_fleet_screen_help_list,2,146132,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_weapon_replacement_screen_help_list,2,146452,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_prev_help_struct_pointer,2,146572,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_shipoff_screen_help_list,2,146576,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_modem_setup_screen_help_list,2,146906,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_design_screen_help_list,2,146996,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_prev_help_list_active,2,147126,
42,D:\MOX\OTHERS\EVANHELP.C,data,True,_prev_help_list_count,2,147128,
43,D:\MOX\OTHERS\FLEETPOP.C,data,True,_n_added_buttons,2,147132,
44,D:\MOX\OTHERS\FLT1.C,data,True,_multi_button_combat_seg,2,147136,
44,D:\MOX\OTHERS\FLT1.C,data,True,_multi_button_support_seg,2,147140,
44,D:\MOX\OTHERS\FLT1.C,data,True,_support_filter_button,2,147144,
44,D:\MOX\OTHERS\FLT1.C,data,True,_combat_filter_button,2,147146,
44,D:\MOX\OTHERS\FLT1.C,data,True,_fleet_screen_bad_ship_id,2,147148,
44,D:\MOX\OTHERS\FLT1.C,data,True,_n_player_ships,2,147150,
44,D:\MOX\OTHERS\FLT1.C,data,True,_relocate_button_mode,2,147153,
44,D:\MOX\OTHERS\FLT1.C,data,False,_skip_draw_fltscrn_ship_pictures,2,147154,
46,D:\MOX\OTHERS\GENDRAW.C,data,True,_box_bitmap,2,147156,
46,D:\MOX\OTHERS\GENDRAW.C,data,True,_gendraw_af,2,147160,
46,D:\MOX\OTHERS\GENDRAW.C,data,True,_image_seg,2,147164,
46,D:\MOX\OTHERS\GENDRAW.C,data,True,_message_field_save,2,147176,
46,D:\MOX\OTHERS\GENDRAW.C,data,True,_animation_frame,2,147198,
46,D:\MOX\OTHERS\GENDRAW.C,data,True,_save_refresh_mode,2,147200,
46,D:\MOX\OTHERS\GENDRAW.C,data,True,_direction,2,147204,
46,D:\MOX\OTHERS\GENDRAW.C,data,True,_message_box_y,2,147206,
46,D:\MOX\OTHERS\GENDRAW.C,data,True,_warning_box,2,147208,
48,D:\MOX\OTHERS\HAROLD.C,data,True,_saved_mouse_list,2,147212,
48,D:\MOX\OTHERS\HAROLD.C,data,False,_flic_offset_x,2,147332,
48,D:\MOX\OTHERS\HAROLD.C,data,False,_flic_offset_y,2,147356,
48,D:\MOX\OTHERS\HAROLD.C,data,True,_prev_mouse_list,2,147380,
48,D:\MOX\OTHERS\HAROLD.C,data,True,_saved_mouse_list_count,2,147392,
48,D:\MOX\OTHERS\HAROLD.C,data,True,_prev_mouse_list_count,2,147394,
48,D:\MOX\OTHERS\HAROLD.C,data,False,_set_fade_for_first_fltpop,2,147396,
49,D:\MOX\OTHERS\HOMEGEN.C,data,True,_nearest_food_worlds,2,147400,
49,D:\MOX\OTHERS\HOMEGEN.C,data,True,_HOME_WORLD_GEN_MAX_CTR,2,147416,
49,D:\MOX\OTHERS\HOMEGEN.C,data,True,_home,2,147420,
49,D:\MOX\OTHERS\HOMEGEN.C,data,True,_good_stars,2,147424,
49,D:\MOX\OTHERS\HOMEGEN.C,data,True,_star_list,2,147428,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_months,2,147432,
50,D:\MOX\OTHERS\LOADSAVE.C,data,False,_game_popup_fields,2,147512,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_screen_bitmap,2,147516,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_dark_load_button_seg,2,147520,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_game_anims,2,147524,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_empty_save_slot_message,2,147528,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_music_level_field,2,147548,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_hotkey_field,2,147550,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_sfx_level_field,2,147552,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_print_data_to_bitmap,2,147554,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_skip_draw_load_save,2,147555,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_dont_draw_darkened_buttons,2,147556,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_draw_load_save_to_back,2,147557,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_loaded_new_game,2,147558,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_double_clicked,2,147559,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_loaded_debug_save,2,147560,
50,D:\MOX\OTHERS\LOADSAVE.C,data,True,_save_button_active,2,147561,
51,D:\MOX\OTHERS\MAINMENU.C,data,False,_credits,2,147564,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_bitmap,2,147568,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_credit_count,2,147572,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_credit_y,2,147576,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_credit_x,2,147580,
51,D:\MOX\OTHERS\MAINMENU.C,data,False,_mainmenu_last_seg,2,147584,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_gametype,2,147588,
51,D:\MOX\OTHERS\MAINMENU.C,data,False,_mainmenu_first_seg,2,147592,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_main_menu_background_seg,2,147596,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_mainmenu,2,147600,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_credits_font_style,2,147604,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_delay_count,2,147606,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_max_credits,2,147608,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_credits_column_one,2,147610,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_draw_main_menu_to_back,2,147611,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_credit_num,2,147612,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_do_credits,2,147613,
51,D:\MOX\OTHERS\MAINMENU.C,data,True,_credits_font_spacing,2,147614,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_hotseat_system_box,2,147616,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_hotseat_fleet_box,2,147680,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_hotseat_map_scale,2,147744,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_player_lights_seg,2,147752,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_diplo_lights_anim_frame,2,147784,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_temp_bitmap,2,147792,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_last_field,2,147796,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_box_seed,2,147798,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_command_points_window_field,2,147800,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_treasury_window_field,2,147802,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_whole_screen_field,2,147804,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_zoom_box_x,2,147806,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_zoom_box_y,2,147808,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_next_button,2,147810,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_n_twinkling_stars,2,147812,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_freighters_window_field,2,147814,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_research_window_field,2,147816,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_food_window_field,2,147818,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_exit_button,2,147820,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_first_field,2,147822,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_exit_game_hot_key,2,147824,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_races_button,2,147826,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_design_button,2,147828,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_zoom_in_button,2,147830,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_zoom_out_button,2,147832,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_info_button,2,147834,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_game_button,2,147836,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_colonies_button,2,147838,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_main_screen_ship_icon_scanned,2,147840,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_leaders_button,2,147842,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_planets_button,2,147844,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_fleet_icon_chosen,2,147846,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_fleets_button,2,147848,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_main_screen_scanned_star,2,147850,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_debug_field,2,147852,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_already_faded_into_main_screen,2,147854,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_clear_fleet_fields,2,147855,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_add_mainscrn_debug_field,2,147856,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_draw_ship_icons_flag,2,147857,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_zoom_box_color_increment,2,147858,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_zoom_box_counter,2,147859,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_check_next_turn_exit_field,2,147860,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_fleet_ship_selection_status,2,147861,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_in_auto_next_turn_mode,2,147862,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_zoom_box_increment_value,2,147863,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_next_turn_hit,2,147864,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_fltpop_field_selection_status,2,147865,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_moving_a_stack,2,147866,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_track_time_flag,2,147867,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_merging_relocations,2,147868,
52,D:\MOX\OTHERS\MAINSCR.C,data,False,_officer_screen_return_screen,2,147869,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_mouse_btn_pressed,2,147870,
52,D:\MOX\OTHERS\MAINSCR.C,data,True,_warn_about_cheaters,2,147871,
53,D:\MOX\OTHERS\MAINSCR2.C,data,False,_main_screen_fade_in_flag,2,147872,
53,D:\MOX\OTHERS\MAINSCR2.C,data,False,_in_reports_phase,2,147873,
53,D:\MOX\OTHERS\MAINSCR2.C,data,False,_force_main_screen_fade,2,147874,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_planet_group_type_stat,2,147876,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_planet_type_stat,2,147892,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_climate_stat,2,147932,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_tests_failed,2,147972,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_satellite_stat,2,147980,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_stat_count,2,148004,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_gravity_stat,2,148008,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_spectral_class_stat,2,148020,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_nebula_stat,2,148048,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_total_planets,2,148068,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_planet_special_stat,2,148072,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_gen,2,148084,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_planet_size_stat,2,148088,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_star_size_stat,2,148108,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_atmosphere_stat,2,148120,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_mineral_type_stat,2,148132,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_fMapgenxy,2,148152,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_name_index,2,148156,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_name_seg,2,148160,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_n_planets,2,148164,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_fMapgen,2,148168,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_num_maps_to_generate,2,148172,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_pl,2,148176,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_special_count,2,148180,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_n_stars,2,148192,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_fill_msg_bitmap,2,148196,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_evan_ptr,2,148200,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_star_count,2,148204,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_t_roll,2,148206,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_fill_msg_ctr,2,148208,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_companion_star,2,148210,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_fill_msg,2,148212,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_gen_stats,2,148247,
54,D:\MOX\OTHERS\MAPGEN.C,data,True,_n_maps_generated,2,148248,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_n_space_monsters,2,148249,
54,D:\MOX\OTHERS\MAPGEN.C,data,False,_make_food_planet,2,148250,
55,D:\MOX\OTHERS\MISC.C,data,False,_mox_font_colors,2,148252,
55,D:\MOX\OTHERS\MISC.C,data,True,_mouse_clock_image_num,2,148260,
57,D:\MOX\OTHERS\NAMESTAR.C,data,True,_g_remap_colors,2,148264,
57,D:\MOX\OTHERS\NAMESTAR.C,data,True,_input_box,2,148272,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_officer_skill_help,2,148488,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_ldrpict,2,148568,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_officer_skill_description_string,2,148572,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_prev_leaders,2,148680,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_officer_skill_name_string,2,148684,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_officer_dismiss_btn,2,148792,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_officer_pool_btn,2,148794,
58,D:\MOX\OTHERS\OFFICER.C,data,False,_fleet_icon_ship_id_to_move,2,148796,
58,D:\MOX\OTHERS\OFFICER.C,data,False,_officer_star_displayed,2,148798,
58,D:\MOX\OTHERS\OFFICER.C,data,False,_officer_star_chosen,2,148800,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_offscrn_ask_for_hire_popup,2,148802,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_officer_button_mode,2,148804,
58,D:\MOX\OTHERS\OFFICER.C,data,True,_offscrn_skip_draw_ships,2,148805,
