name,segment,offset,kind,module_index,file_offset
_moveable_box_order,2,135912,2,0,
_black_hole_anim_count,2,135922,2,0,
_h_string_ix,2,135932,2,0,
_ship_icon_cycle,2,136726,2,0,
_fleet_movement_box_ptr,2,136876,2,0,
_save_game_description,2,136894,2,0,
_screen_data,2,137264,2,0,
_popup_base_y,2,137274,2,0,
_popup_base_x,2,137276,2,0,
_n_replacements,2,137278,2,0,
_special_filter_button,2,137280,2,0,
_beam_filter_button,2,137282,2,0,
_bomb_filter_button,2,137284,2,0,
_missile_filter_button,2,137286,2,0,
_replacement_box_accept_button,2,137288,2,0,
_shield_replacement_field,2,137290,2,0,
_design_clear_button,2,137292,2,0,
_design_build_button,2,137294,2,0,
_special_scroll_dn_button,2,137296,2,0,
_ship_icon_rt_button,2,137298,2,0,
_design_size,2,137300,2,0,
_design_screen_replacement_slot,2,137302,2,0,
_special_systems_up_button,2,137304,2,0,
_special_systems_dn_button,2,137306,2,0,
_design_name_field,2,137308,2,0,
_design_screen_replacement_item,2,137310,2,0,
_design_screen_replacement_type,2,137312,2,0,
_special_scroll_up_button,2,137314,2,0,
_design_cancel_button,2,137316,2,0,
_ship_icon_lf_button,2,137318,2,0,
_combat_speed_hidden_field,2,137320,2,0,
_combat_speed_minus_button,2,137322,2,0,
_combat_speed_plus_button,2,137324,2,0,
_weapons_dn_button,2,137326,2,0,
_weapons_up_button,2,137328,2,0,
_recharge_rate_minus_button,2,137330,2,0,
_recharge_rate_plus_button,2,137332,2,0,
_order_info_flag,2,137334,2,0,
_cmbt_colony_id,2,137336,2,0,
_ship_frame,2,137338,2,0,
_combat_clock_frame,2,137340,2,0,
_speedx2_flag,2,137342,2,0,
_combat_far_x,2,137344,2,0,
_combat_far_y,2,137346,2,0,
_combat_mid_y,2,137348,2,0,
_combat_mid_x,2,137350,2,0,
_center_button,2,137352,2,0,
_combat_near_y,2,137354,2,0,
_combat_near_x,2,137356,2,0,
_combat_defender_player,2,137358,2,0,
_combat_turn,2,137360,2,0,
_map_x,2,137362,2,0,
_map_y,2,137364,2,0,
_flee_button,2,137366,2,0,
_auto_button,2,137368,2,0,
_done_button,2,137370,2,0,
_specials_button,2,137372,2,0,
_ypos,2,137374,2,0,
_wait_button,2,137376,2,0,
_combat_attacker_count,2,137378,2,0,
_grid_button,2,137380,2,0,
_speedx2_button,2,137382,2,0,
_shields_button,2,137384,2,0,
_xpos,2,137386,2,0,
_combat_attacker_player,2,137388,2,0,
_self_destruct_button,2,137390,2,0,
_msl_warning_button,2,137392,2,0,
_draw_legal_boxes_button,2,137394,2,0,
_map_field,2,137396,2,0,
_msl_impact_warning_button,2,137398,2,0,
_weapons_button,2,137400,2,0,
_space_field,2,137402,2,0,
_cmbt_info_button,2,137404,2,0,
_combat_defender_count,2,137406,2,0,
_combat_total_ship_count,2,137408,2,0,
_auto_msl_warning_off,2,137410,2,0,
_msl_impact_warning_flag,2,137412,2,0,
_take_control_flag,2,137414,2,0,
_ai_retreat_flag,2,137416,2,0,
_in_nebula_flag,2,137418,2,0,
_shields_flag,2,137420,2,0,
_net_flag,2,137422,2,0,
_saved_msl_warn,2,137424,2,0,
_ship_data_id,2,137426,2,0,
_skan_flag,2,137428,2,0,
_ship_status_display,2,137430,2,0,
_cur_ptr,2,137432,2,0,
_missile_warning,2,137434,2,0,
_take_control_button,2,137436,2,0,
_super_fast_button,2,137438,2,0,
_super_fast_flag,2,137440,2,0,
_bio_weapon_flag,2,137442,2,0,
_grid_flag,2,137444,2,0,
_scan_button,2,137446,2,0,
_board_flag,2,137448,2,0,
_wait_ptr,2,137450,2,0,
_board_button,2,137452,2,0,
_draw_legal_boxes_flag,2,137454,2,0,
_cur_combat_x,2,137456,2,0,
_cur_combat_y,2,137458,2,0,
_last_ship_status,2,137460,2,0,
_apply_damage_to_planet,2,137462,2,0,
_cur_ship,2,137464,2,0,
_cur_missile_count,2,137466,2,0,
_dont_draw_ship,2,137468,2,0,
_ken_trace,2,137470,2,0,
_auto_combat,2,137472,2,0,
_auto_cmbt_button_value,2,137474,2,0,
_draw_active_missiles,2,137476,2,0,
_saved_msl_warning,2,137478,2,0,
_net_destination,2,137480,2,0,
_fltscrn_combat_button_status,2,137482,2,0,
_fltscrn_support_button_status,2,137484,2,0,
_scanned_small_ship,2,137486,2,0,
_fltscrn_bar_value,2,137488,2,0,
_n_big_icons_selected,2,137490,2,0,
_def_number_2,2,137492,2,0,
_def_number_1,2,137494,2,0,
_ship_2_size,2,137496,2,0,
_offpop_big_icon_selected,2,137498,2,0,
_scanned_big_ship,2,137500,2,0,
_att_number_1,2,137502,2,0,
_att_number_2,2,137504,2,0,
_crew_transfer_mode,2,137506,2,0,
_fltscrn_bar_field,2,137508,2,0,
_ship_1_size,2,137510,2,0,
_first_fltscrn_icon,2,137512,2,0,
_old_first_fltscrn_icon,2,137514,2,0,
_n_fltscrn_big_icons_added,2,137516,2,0,
_n_fltscrn_big_icons,2,137518,2,0,
_old_fltscrn_stack_owner,2,137520,2,0,
_fltscrn_stack_owner,2,137522,2,0,
_active_count,2,137524,2,0,
_temp_sint_8,2,137526,2,0,
_temp_sint_4,2,137528,2,0,
_temp_sint_5,2,137530,2,0,
_temp_sint_6,2,137532,2,0,
_temp_sint_7,2,137534,2,0,
_temp_sint_1,2,137536,2,0,
_temp_sint_2,2,137538,2,0,
_temp_sint_3,2,137540,2,0,
_temp_uint_1,2,137542,2,0,
_temp_uint_2,2,137544,2,0,
_antaran_resource_level,2,137546,2,0,
_FULL_DRAW_SCREEN_FLAG,2,137548,2,0,
_fleet_box_scroll_up_button,2,137550,2,0,
_fleet_box_scroll_dn_button,2,137552,2,0,
_ships_in_fleet,2,137554,2,0,
_star_height,2,137556,2,0,
_draw_main_screen_stencilled,2,137558,2,0,
_fleet_ship_bar_value,2,137560,2,0,
_galaxy_map_width,2,137562,2,0,
_eta_star_id,2,137564,2,0,
_multi_colored_line_start,2,137566,2,0,
_galaxy_map_scanned_star,2,137568,2,0,
_fleet_box_map_height,2,137570,2,0,
_stencil_box_id,2,137572,2,0,
_ship_icon_player_id,2,137574,2,0,
_galaxy_map_grid_x,2,137576,2,0,
_galaxy_map_grid_y,2,137578,2,0,
_moved_box_to_top,2,137580,2,0,
_star_width,2,137582,2,0,
_galaxy_map_height,2,137584,2,0,
_multi_colored_box_color_start,2,137586,2,0,
_animated_star_frame_count,2,137588,2,0,
_skip_fields,2,137590,2,0,
_twinkle_star_ctr,2,137592,2,0,
_galaxy_map_grid_field,2,137594,2,0,
_max_zoom_count,2,137596,2,0,
_far_star_y,2,137598,2,0,
_far_star_x,2,137600,2,0,
_fleet_movement_all_button,2,137602,2,0,
_near_star_x,2,137604,2,0,
_near_star_y,2,137606,2,0,
_animated_star,2,137608,2,0,
_mid_star_x,2,137610,2,0,
_cur_map_x,2,137612,2,0,
_mid_star_y,2,137614,2,0,
_cur_map_y,2,137616,2,0,
_cur_map_scale,2,137618,2,0,
_NUM_SHIPS,2,137620,2,0,
_NUM_COLONIES,2,137622,2,0,
_NUM_PLAYERS,2,137624,2,0,
_NUM_STARS,2,137626,2,0,
_PLAYER_NUM,2,137628,2,0,
_zoom_count,2,137630,2,0,
_max_map_scale,2,137632,2,0,
_planet_count,2,137634,2,0,
_big_icon_x_offset,2,137636,2,0,
_n_fltscrn_officers,2,137638,2,0,
_big_icon_y_offset,2,137640,2,0,
_hot_seat_flag,2,137642,2,0,
_tactical_net_choice,2,137644,2,0,
_system_display_grid_x,2,137646,2,0,
_system_display_grid_y,2,137648,2,0,
_system_display_grid_field,2,137650,2,0,
_next_player_ship_icon,2,137652,2,0,
_chance_for_antaran_invasion,2,137654,2,0,
_fleet_box_ship_stack,2,137656,2,0,
_fleet_box_ships_saved,2,137658,2,0,
_old_small_ship_stack_ptr,2,137662,2,0,
_system_icon_scanned,2,137664,2,0,
_main_screen_grid_y,2,137666,2,0,
_main_screen_grid_x,2,137668,2,0,
_system_star_id,2,137670,2,0,
_main_screen_grid_field,2,137672,2,0,
_fleet_ship_scanned,2,137674,2,0,
_fleet_box_outpost_button,2,137676,2,0,
_fleet_box_colonize_button,2,137678,2,0,
_system_star_id_for_auto_select,2,137680,2,0,
_first_unselected_icon,2,137682,2,0,
_fleet_box_attack_button,2,137684,2,0,
_fleet_box_transport_button,2,137686,2,0,
_small_ship_stack_ptr,2,137688,2,0,
_fleet_box_engage_button,2,137690,2,0,
_system_display_ship_scanned,2,137692,2,0,
_global_exit_field,2,137694,2,0,
_n_stats_to_generate,2,137696,2,0,
_old_system_index,2,137698,2,0,
_disallow_saves_code,2,137700,2,0,
_system_display_base_x,2,137702,2,0,
_system_display_base_y,2,137704,2,0,
_max_debug_saves,2,137706,2,0,
_turns_between_debug_saves,2,137708,2,0,
_first_debug_save,2,137710,2,0,
_fleet_icon_button_count,2,137712,2,0,
_icon_overlay_x,2,137714,2,0,
_icon_overlay_y,2,137716,2,0,
_next_free_node,2,137718,2,0,
_ship_icon_count,2,137720,2,0,
_space_ship_icon_count,2,137722,2,0,
_first_fleet_movement_icon,2,137724,2,0,
_fleet_icon_buttons_added,2,137726,2,0,
_fleet_movement_bar_field,2,137728,2,0,
_ship_stack_count,2,137730,2,0,
_fleet_movement_bar_value,2,137732,2,0,
_first_node_ptr_in_stack,2,137734,2,0,
_current_screen,2,137736,2,0,
_MAP_MAX_Y,2,137738,2,0,
_MAP_MAX_X,2,137740,2,0,
_global_esc,2,137742,2,0,
_return_screen,2,137744,2,0,
_global_combat_data,2,137746,2,0,
_player_mode,2,138059,2,0,
_combat_bomb_result,2,138074,2,0,
_active_player,2,138147,2,0,
_fleet_box,2,138156,2,0,
_saved_boxes,2,138189,2,0,
_settings,2,138204,2,0,
_fleet_icon_selection_status,2,138757,2,0,
_fleet_box_ship_ids,2,138820,2,0,
_fleet_box_selected_ship_ids,2,138883,2,0,
_rot_plan_dim,2,138946,2,0,
_mouse_xy,2,138951,2,0,
_fltpop_scroll_bar,2,138960,2,0,
_n_weapons_loaded,2,138989,2,0,
_message_type,2,138990,2,0,
_draw_design_screen_to_back,2,138991,2,0,
_refit_ship,2,138993,2,0,
_first_design_screen_call,2,138994,2,0,
_n_special_systems,2,138995,2,0,
_first_special_system_ctr,2,138996,2,0,
_first_weapon_ctr,2,138997,2,0,
_colony_defense_flags,2,138998,2,0,
_add_officers_button,2,138999,2,0,
_apply_rebate,2,139000,2,0,
_add_scrap_button,2,139001,2,0,
_skip_draw_ships,2,139002,2,0,
_add_all_button,2,139003,2,0,
_n_fltscrn_rows,2,139004,2,0,
_icon_in_fleet_selected,2,139005,2,0,
_draw_fleet_screen_to_back,2,139006,2,0,
_add_relocate_button,2,139007,2,0,
_first_time,2,139008,2,0,
_red_color2,2,139009,2,0,
_red_color1,2,139010,2,0,
_blue_color2,2,139011,2,0,
_blue_color1,2,139012,2,0,
_refresh_mode,2,139013,2,0,
_red_color_pulse_incr,2,139014,2,0,
_red_color_pulse_value,2,139015,2,0,
_fleet_movement_icons_on,2,139016,2,0,
_global_var,2,139017,2,0,
_star_bg_index,2,139018,2,0,
_name_flag,2,139019,2,0,
_zoom_in,2,139020,2,0,
_NUM_NEBULAS,2,139021,2,0,
_big_icon_display_max_icons,2,139022,2,0,
_officer_scanned,2,139023,2,0,
_big_icon_display_rows,2,139024,2,0,
_draw_officer_to_back,2,139025,2,0,
_officer_popup_type,2,139026,2,0,
_drawing_officer_popup,2,139027,2,0,
_big_icon_display_columns,2,139028,2,0,
_officer_selected,2,139029,2,0,
_combat_done_waiting,2,139030,2,0,
_previous_report,2,139031,2,0,
_look_at_colonies,2,139032,2,0,
_previous_screen,2,139033,2,0,
_first_time_drawn,2,139034,2,0,
_add_help_fields,2,139035,2,0,
_get_distance_between_stars,2,139036,2,0,
_mainscr_palette,2,139037,2,0,
_fix_palette,2,139038,2,0,
_officer_scrn_type,2,139039,2,0,
_fleet_box_scroll_first_ship,2,139040,2,0,
_draw_system_display_without_button,2,139041,2,0,
_pushed_screen_seg_for_planets,2,139042,2,0,
_draw_expanding_box,2,139043,2,0,
_main_screen_fade_flag,2,139044,2,0,
_skip_reports,2,139045,2,0,
_player_has_ship_in_system,2,139046,2,0,
_first_time_thru_reports,2,139047,2,0,
_draw_main_screen_to_back,2,139048,2,0,
_galaxy_star_anim_count,2,139049,2,0,
_maps_to_generate,2,139050,2,0,
_g_galaxy_size,2,139051,2,0,
_at_least_one_report,2,139052,2,0,
_auto_turn_exit,2,139053,2,0,
_palette_number,2,139054,2,0,
_g_galaxy_age,2,139055,2,0,
_selected_star_color_mod,2,139056,2,0,
_selected_star_color_offset,2,139057,2,0,
_mouse_button_pressed,2,139058,2,0,
_just_moved_stack,2,139059,2,0,
_mox_font_colors_offset,2,139060,2,0,
_need_to_restore_help_list,2,139061,2,0,
_debug_saves_on,2,139062,2,0,
_dont_draw_main_screen_to_back,2,139063,2,0,
_reloaded_ship_palette,2,139064,2,0,
_at_least_one_tactical_combat,2,139065,2,0,
_game_type,2,139066,2,0,
_leave_game_message,2,139068,2,1,
_init_game_message1,2,139168,2,1,
_skip_intro,2,139268,3,1,
_pan_main_menu_panel,2,139269,2,1,
_user_wants_n_space_monsters,2,139270,2,1,
_quick_start,2,139271,3,1,
_special_names_seg,2,139276,2,2,
_antaran_room_mouse_bitmap,2,139280,2,9,
_antaran_room_message,2,139284,2,9,
_smack_auto_function,2,139288,2,10,
_smack_y,2,139292,2,10,
_smack_x,2,139294,2,10,
_council_member_votes,2,139296,2,12,
_council_members,2,139312,2,12,
_council_winner_seg,2,139320,2,12,
_council_nominees_seg,2,139352,2,12,
_council_light_race_seg,2,139360,2,12,
_council_dark_race_seg,2,139392,2,12,
_player_voted_winner_message_id,2,139424,2,12,
_council_nominee_votes,2,139444,2,12,
_council_no_votes_message,2,139448,2,12,
_council_vote_message,2,139452,2,12,
_council_mouse_bitmap,2,139456,2,12,
_council_message,2,139460,2,12,
_council_nominee_vote_total,2,139464,2,12,
_council_votes_message,2,139468,2,12,
_council_votes_total_message,2,139472,2,12,
_council_vote_cast,2,139476,2,12,
_council_total_votes,2,139478,2,12,
_council_nominees,2,139480,2,12,
_council_voter,2,139482,2,12,
_council_total_members,2,139483,2,12,
_winning_player,2,139484,2,12,
_council_vote_for,2,139485,2,12,
_council_state,2,139486,2,12,
_council_winner,2,139488,2,13,
_COUNCIL_FLAG,2,139490,2,13,
_next_council_meeting_turn,2,139492,2,13,
_main_net_repulsive_diplomacy_list,2,139496,2,14,
_diplomacy_system_fields,2,139520,2,14,
_net_diplomacy_message,2,139664,2,14,
_offer_title,2,139672,2,14,
_propose_treaty_title,2,139676,2,14,
_propose_treaty_diplomacy_list,2,139680,2,14,
_demand_diplomacy_list,2,139708,2,14,
_main_repulsive_diplomacy_list,2,139752,2,14,
_break_treaty_title,2,139772,2,14,
_break_treaty_diplomacy_list,2,139776,2,14,
_agree_diplomacy_list,2,139804,2,14,
_demand_title,2,139816,2,14,
_offer_diplomacy_list,2,139820,2,14,
_main_diplomacy_list,2,139848,2,14,
_main_net_diplomacy_list,2,139884,2,14,
_player_name_ambassador_buffer,2,139928,2,14,
_system_homeworld_buffer,2,139932,2,14,
_player_number_name_buffer,2,139936,2,14,
_system_cancel_buffer,2,139940,2,14,
_system_unsurrenderable_buffer,2,139944,2,14,
_system_million_colonists_buffer,2,139948,2,14,
_enter_your_message_buffer,2,139952,2,14,
_diplomacy_system_star_background_seg,2,139956,2,14,
_statement_research_treaty_buffer,2,139960,2,14,
_choose_a_system_buffer,2,139964,2,14,
_you_were_framed_buffer,2,139968,2,14,
_statement_trade_treaty_buffer,2,139972,2,14,
_system_x_star_system_buffer,2,139976,2,14,
_percent_tribute_treaty_buffer,2,139980,2,14,
_diplomacy_mouse_bitmap,2,139984,2,14,
_main_diplomacy_title,2,139988,2,14,
_net_listen_mode_option_buffer,2,139992,2,14,
_target_tech_list,2,139996,2,14,
_exchange_tech_list,2,140208,2,14,
_net_diplomacy_chat_message,2,140420,2,14,
_net_listen_mode_good_bye_buffer,2,140520,2,14,
_chat_message,2,140524,2,14,
_receive_chat_message,2,140624,2,14,
_jim_help_list,2,140724,2,14,
_diplomacy_message,2,140874,2,14,
_diplomacy_list_choice,2,141124,2,14,
_diplomacy_new_music,2,141874,2,14,
_diplomacy_scan_input_flag,2,141876,2,14,
_old_response_message,2,141878,2,14,
_diplomacy_fade_music_flag,2,141880,2,14,
_diplomacy_system_planet_count,2,141882,2,14,
_diplomacy_good_music,2,141884,2,14,
_diplomacy_system_homeworld_flag,2,141886,2,14,
_response_message,2,141888,2,14,
_diplomacy_system_population,2,141890,2,14,
_diplomacy_current_music,2,141892,2,14,
_diplomacy_bad_music,2,141894,2,14,
_net_diplomacy_esc_pressed,2,141896,2,14,
_net_diplomacy_tech_offered,2,141898,2,14,
_exchange_tech_count,2,141900,2,14,
_net_diplomacy_treaty_type,2,141902,2,14,
_diplomacy_quit_chat_field,2,141904,2,14,
_synch_up_established_flag,2,141906,2,14,
_diplomacy_chat_field,2,141908,2,14,
_chat_width,2,141910,2,14,
_chat_base_y,2,141912,2,14,
_chat_base_x,2,141914,2,14,
_chat_height,2,141916,2,14,
_diplomacy_system_planet_list,2,141918,2,14,
_diplomacy_system_giver,2,141923,2,14,
_diplomacy_system_receiver,2,141924,2,14,
_ambassador_option,2,141925,2,14,
_current_ambassador,2,141926,2,14,
_talker_ambassador,2,141927,2,14,
_listen_ambassador,2,141928,2,14,
_chat_mode_flag,2,141929,2,14,
_event_mouse_bitmap,2,141932,2,15,
_event_display_seg,2,141936,2,15,
_event_message,2,141940,2,15,
_jim_saved_autofunction,2,142240,2,15,
_event_data,2,142244,2,15,
_last_event_year,2,142568,2,15,
_event_delay_count,2,142572,2,15,
_max_current_event,2,142574,2,15,
_event_status_flag,2,142575,2,15,
_current_event,2,142576,2,15,
_darken_palette_value,2,142580,2,16,
_human_tech,2,142584,2,17,
_target_tech,2,143644,2,17,
_fleet_target,2,144704,2,18,
_green,2,144708,3,19,
_board_left_button_seg,2,144728,2,19,
_board_capture_button_seg,2,144732,2,19,
_board_right_button_seg,2,144736,2,19,
_board_raid_button_seg,2,144740,2,19,
_k_save,2,144744,2,19,
_end_of_turn_button,2,144756,3,25,
_start_of_turn,2,144760,2,25,
_real_attack_flag,2,144764,2,26,
_diplomacy_proposal_gold_bribe,2,144768,2,27,
_diplomacy_proposal_system_bribe,2,144770,2,27,
_diplomacy_proposal_tribute_bribe,2,144772,2,27,
_diplomacy_demand_rejected_message,2,144773,2,27,
_diplomacy_proposal_tech_bribe2,2,144774,2,27,
_diplomacy_proposal_tech_bribe1,2,144775,2,27,
_opt_string,2,144776,2,30,
_color_opt,2,145032,2,30,
_default_button_seg,2,145040,2,30,
_button_variable,2,145044,2,30,
_option_button,2,145064,2,30,
_accept_button_seg,2,145108,2,30,
_off_button_seg,2,145112,2,30,
_option_toggle,2,145116,2,30,
_pick_seg,2,145160,2,30,
_special_button_seg,2,145164,2,30,
_ability_costs,2,145168,2,30,
_group_button,2,145172,2,30,
_picks,2,145254,2,30,
_defalt,2,145256,2,30,
_exit_ken,2,145258,2,30,
_negative_picks,2,145260,2,30,
_accept,2,145262,2,30,
_name_button,2,145264,2,30,
_cur_race_name,2,145266,2,30,
_flag_button_seg,2,145284,2,31,
_race_button_seg,2,145316,2,31,
_race_specials,2,145372,2,31,
_color_flag,2,145428,2,31,
_temp_ruler_name,2,145436,2,31,
_race_button_status,2,145440,2,31,
_race_name_list,2,145468,2,31,
_last_race_seg,2,145472,2,31,
_temp_home_name,2,145476,2,31,
_race_flag,2,145480,2,31,
_custom_flag,2,145494,2,31,
_old_race,2,145496,2,31,
_displayed_race,2,145498,2,31,
_last_race_name,2,145500,2,31,
_begin_seg,2,145516,2,36,
_cancel_seg,2,145520,2,36,
_hot_pop_background_seg,2,145524,2,36,
_add_human_seg,2,145528,2,36,
_grid_background,2,145532,2,36,
_hotseat_human_players,2,145536,2,36,
_parsec,2,145540,3,37,
_adv_civ_player,2,145544,3,37,
_planet_worth_to_player,2,145548,3,37,
_star_colony_owner,2,145552,3,37,
_planet_selected_flag,2,145556,3,37,
_first_antaran_ship_id,2,145560,3,38,
_offensive_titan_ship_built,2,145562,3,38,
_replacement_scroll_field,2,145764,3,40,
_weapon_replacement_mods,2,145766,3,40,
_replacement_scroll_up_button,2,145768,3,40,
_replacement_box_middle_height,2,145770,3,40,
_replacement_box_base_x,2,145772,3,40,
_replacement_box_base_y,2,145774,3,40,
_replacement_scroll_dn_button,2,145776,3,40,
_field_item_chosen,2,145778,3,40,
_replacement_box_width,2,145780,3,40,
_weapon_replacement_arcs,2,145782,3,40,
_weapon_replacement_rack,2,145784,2,40,
_replacement_box_height,2,145786,3,40,
_field_item_scanned,2,145788,3,40,
_weapon_arc_rack_box_field,2,145790,3,40,
_valid_arcs_racks,2,145792,3,40,
_valid_mods,2,145797,3,40,
_incr_value,2,145813,2,40,
_printed_cost,2,145816,3,41,
_dull_minus_button_seg,2,145820,3,41,
_dark_build_design_button_seg,2,145824,3,41,
_printed_space_avail,2,145828,3,41,
_dull_plus_button_seg,2,145832,3,41,
_add_size_button_flag,2,145836,3,41,
_design_computer_replacement_field,2,145842,3,41,
_design_shield_replacement_field,2,145844,3,41,
_design_size_field,2,145846,3,41,
_use_augmented_engines,2,145848,3,41,
_replacement_wait_ctr,2,145849,2,41,
_changed_design_name,2,145850,3,41,
_null_modem_setup_screen_help_list,2,145852,3,42,
_hotseat_setup_screen_help_list,2,145892,3,42,
_diplomacy_request_help_list,2,145932,3,42,
_coloff_screen_help_list,2,145972,3,42,
_fleet_screen_help_list,2,146132,3,42,
_weapon_replacement_screen_help_list,2,146452,3,42,
_prev_help_struct_pointer,2,146572,3,42,
_shipoff_screen_help_list,2,146576,3,42,
_modem_setup_screen_help_list,2,146906,3,42,
_design_screen_help_list,2,146996,3,42,
_prev_help_list_active,2,147126,3,42,
_prev_help_list_count,2,147128,3,42,
_n_added_buttons,2,147132,3,43,
_multi_button_combat_seg,2,147136,3,44,
_multi_button_support_seg,2,147140,3,44,
_support_filter_button,2,147144,3,44,
_combat_filter_button,2,147146,3,44,
_fleet_screen_bad_ship_id,2,147148,3,44,
_n_player_ships,2,147150,3,44,
_relocate_button_mode,2,147153,3,44,
_skip_draw_fltscrn_ship_pictures,2,147154,2,44,
_box_bitmap,2,147156,3,46,
_gendraw_af,2,147160,3,46,
_image_seg,2,147164,3,46,
_message_field_save,2,147176,3,46,
_animation_frame,2,147198,3,46,
_save_refresh_mode,2,147200,3,46,
_direction,2,147204,3,46,
_message_box_y,2,147206,3,46,
_warning_box,2,147208,3,46,
_saved_mouse_list,2,147212,3,48,
_flic_offset_x,2,147332,2,48,
_flic_offset_y,2,147356,2,48,
_prev_mouse_list,2,147380,3,48,
_saved_mouse_list_count,2,147392,3,48,
_prev_mouse_list_count,2,147394,3,48,
_set_fade_for_first_fltpop,2,147396,2,48,
_nearest_food_worlds,2,147400,3,49,
_HOME_WORLD_GEN_MAX_CTR,2,147416,3,49,
_home,2,147420,3,49,
_good_stars,2,147424,3,49,
_star_list,2,147428,3,49,
_months,2,147432,3,50,
_game_popup_fields,2,147512,2,50,
_screen_bitmap,2,147516,3,50,
_dark_load_button_seg,2,147520,3,50,
_game_anims,2,147524,3,50,
_empty_save_slot_message,2,147528,3,50,
_music_level_field,2,147548,3,50,
_hotkey_field,2,147550,3,50,
_sfx_level_field,2,147552,3,50,
_print_data_to_bitmap,2,147554,3,50,
_skip_draw_load_save,2,147555,3,50,
_dont_draw_darkened_buttons,2,147556,3,50,
_draw_load_save_to_back,2,147557,3,50,
_loaded_new_game,2,147558,3,50,
_double_clicked,2,147559,3,50,
_loaded_debug_save,2,147560,3,50,
_save_button_active,2,147561,3,50,
_credits,2,147564,2,51,
_bitmap,2,147568,3,51,
_credit_count,2,147572,3,51,
_credit_y,2,147576,3,51,
_credit_x,2,147580,3,51,
_mainmenu_last_seg,2,147584,2,51,
_gametype,2,147588,3,51,
_mainmenu_first_seg,2,147592,2,51,
_main_menu_background_seg,2,147596,3,51,
_mainmenu,2,147600,3,51,
_credits_font_style,2,147604,3,51,
_delay_count,2,147606,3,51,
_max_credits,2,147608,3,51,
_credits_column_one,2,147610,3,51,
_draw_main_menu_to_back,2,147611,3,51,
_credit_num,2,147612,3,51,
_do_credits,2,147613,3,51,
_credits_font_spacing,2,147614,3,51,
_hotseat_system_box,2,147616,2,52,
_hotseat_fleet_box,2,147680,2,52,
_hotseat_map_scale,2,147744,2,52,
_player_lights_seg,2,147752,2,52,
_diplo_lights_anim_frame,2,147784,3,52,
_temp_bitmap,2,147792,2,52,
_last_field,2,147796,3,52,
_box_seed,2,147798,3,52,
_command_points_window_field,2,147800,2,52,
_treasury_window_field,2,147802,2,52,
_whole_screen_field,2,147804,2,52,
_zoom_box_x,2,147806,2,52,
_zoom_box_y,2,147808,2,52,
_next_button,2,147810,2,52,
_n_twinkling_stars,2,147812,3,52,
_freighters_window_field,2,147814,2,52,
_research_window_field,2,147816,2,52,
_food_window_field,2,147818,2,52,
_exit_button,2,147820,2,52,
_first_field,2,147822,2,52,
_exit_game_hot_key,2,147824,2,52,
_races_button,2,147826,2,52,
_design_button,2,147828,2,52,
_zoom_in_button,2,147830,2,52,
_zoom_out_button,2,147832,2,52,
_info_button,2,147834,2,52,
_game_button,2,147836,2,52,
_colonies_button,2,147838,2,52,
_main_screen_ship_icon_scanned,2,147840,2,52,
_leaders_button,2,147842,2,52,
_planets_button,2,147844,2,52,
_fleet_icon_chosen,2,147846,2,52,
_fleets_button,2,147848,2,52,
_main_screen_scanned_star,2,147850,3,52,
_debug_field,2,147852,2,52,
_already_faded_into_main_screen,2,147854,2,52,
_clear_fleet_fields,2,147855,3,52,
_add_mainscrn_debug_field,2,147856,2,52,
_draw_ship_icons_flag,2,147857,2,52,
_zoom_box_color_increment,2,147858,3,52,
_zoom_box_counter,2,147859,3,52,
_check_next_turn_exit_field,2,147860,2,52,
_fleet_ship_selection_status,2,147861,2,52,
_in_auto_next_turn_mode,2,147862,2,52,
_zoom_box_increment_value,2,147863,3,52,
_next_turn_hit,2,147864,2,52,
_fltpop_field_selection_status,2,147865,3,52,
_moving_a_stack,2,147866,3,52,
_track_time_flag,2,147867,3,52,
_merging_relocations,2,147868,3,52,
_officer_screen_return_screen,2,147869,2,52,
_mouse_btn_pressed,2,147870,3,52,
_warn_about_cheaters,2,147871,3,52,
_main_screen_fade_in_flag,2,147872,2,53,
_in_reports_phase,2,147873,2,53,
_force_main_screen_fade,2,147874,2,53,
_planet_group_type_stat,2,147876,2,54,
_planet_type_stat,2,147892,2,54,
_climate_stat,2,147932,2,54,
_tests_failed,2,147972,3,54,
_satellite_stat,2,147980,2,54,
_stat_count,2,148004,2,54,
_gravity_stat,2,148008,2,54,
_spectral_class_stat,2,148020,2,54,
_nebula_stat,2,148048,2,54,
_total_planets,2,148068,2,54,
_planet_special_stat,2,148072,2,54,
_gen,2,148084,2,54,
_planet_size_stat,2,148088,2,54,
_star_size_stat,2,148108,2,54,
_atmosphere_stat,2,148120,2,54,
_mineral_type_stat,2,148132,2,54,
_fMapgenxy,2,148152,3,54,
_name_index,2,148156,3,54,
_name_seg,2,148160,3,54,
_n_planets,2,148164,3,54,
_fMapgen,2,148168,3,54,
_num_maps_to_generate,2,148172,3,54,
_pl,2,148176,2,54,
_special_count,2,148180,3,54,
_n_stars,2,148192,3,54,
_fill_msg_bitmap,2,148196,2,54,
_evan_ptr,2,148200,3,54,
_star_count,2,148204,3,54,
_t_roll,2,148206,3,54,
_fill_msg_ctr,2,148208,2,54,
_companion_star,2,148210,2,54,
_fill_msg,2,148212,2,54,
_gen_stats,2,148247,3,54,
