caller_module_index,caller_module,caller,callee_module_index,callee_module,callee,call_sites
102,D:\MOX\OTHERS\COLCALC.C,Compute_All_Star_Colony_Stuff_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Star_Colony_Stuff_,1
102,D:\MOX\OTHERS\COLCALC.C,Compute_Blockades_,27,D:\MOX\DIPLOMAC.C,Change_Relations_,1
102,D:\MOX\OTHERS\COLCALC.C,Compute_Player_Maintenance_,58,D:\MOX\OTHERS\OFFICER.C,Officer_Maintenance_,1
102,D:\MOX\OTHERS\COLCALC.C,Compute_Player_Maintenance_,58,D:\MOX\OTHERS\OFFICER.C,Owned_Officer_Level_,2
102,D:\MOX\OTHERS\COLCALC.C,Compute_Player_Maintenance_,102,D:\MOX\OTHERS\COLCALC.C,Leader_At_Anomaly_,1
102,D:\MOX\OTHERS\COLCALC.C,Compute_Player_Maintenance_,102,D:\MOX\OTHERS\COLCALC.C,Tribute_Received_From_,1
102,D:\MOX\OTHERS\COLCALC.C,Compute_Player_Maintenance_,122,D:\MOX\BILL.C,Get_Their_Spy_Number_,1
102,D:\MOX\OTHERS\COLCALC.C,Delete_Obsolete_Artifical_Planets_Under_Construction_,68,D:\MOX\OTHERS\COLBLDG.C,Delete_Prod_From_Colony_Queue_,1
102,D:\MOX\OTHERS\COLCALC.C,Delete_Obsolete_Artifical_Planets_Under_Construction_,102,D:\MOX\OTHERS\COLCALC.C,Star_Has_Asteroid_Or_Gas_Giant_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Colony_Calculations_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Pop_Grows_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Colony_Calculations_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Specialty_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Colony_Calculations_,102,D:\MOX\OTHERS\COLCALC.C,Pass_Out_Imports_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Colony_Calculations_,102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Colony_Calculations_,102,D:\MOX\OTHERS\COLCALC.C,Update_Player_Stats_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Colony_Calculations_,117,D:\MOX\OTHERS\RUSS.C,Assert_Settings_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Colony_Owner_Change_Star_Colony_Stuff_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Star_Colony_Stuff_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Colony_Owner_Change_Star_Colony_Stuff_,119,D:\MOX\OTHERS\SHIPMOVE.C,Update_Ship_ETAs_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Player_Colony_Calculations_,102,D:\MOX\OTHERS\COLCALC.C,Do_Player_Colony_Post_Production_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Player_Colony_Calculations_,102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Player_Colony_Calculations_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,3
102,D:\MOX\OTHERS\COLCALC.C,Do_Player_Colony_Post_Production_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Pop_Grows_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Player_Colony_Post_Production_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Specialty_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Player_Colony_Post_Production_,102,D:\MOX\OTHERS\COLCALC.C,Pass_Out_Imports_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Player_Colony_Post_Production_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Colony_,68,D:\MOX\OTHERS\COLBLDG.C,Clear_Colony_Queue_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Colony_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Environmental_Stuff_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Colony_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Production_Calculation_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Colony_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Star_Colony_Stuff_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Colony_,102,D:\MOX\OTHERS\COLCALC.C,Update_Player_Stats_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Colony_,107,D:\MOX\OTHERS\INVASION.C,Enforce_Population_Limits_At_Colony_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Colony_,119,D:\MOX\OTHERS\SHIPMOVE.C,Update_Ship_ETAs_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,52,D:\MOX\OTHERS\MAINSCR.C,Update_Ship_Icons_In_Between_Turns_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,58,D:\MOX\OTHERS\OFFICER.C,Deassign_Officer_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Star_Colony_Stuff_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Colony_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,102,D:\MOX\OTHERS\COLCALC.C,Eliminate_Player_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,102,D:\MOX\OTHERS\COLCALC.C,Player_May_Get_Tech_App_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,122,D:\MOX\BILL.C,Get_Their_Spy_Number_,2
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,122,D:\MOX\BILL.C,Set_Their_Spy_Number_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Star_,58,D:\MOX\OTHERS\OFFICER.C,Move_Officer_To_Pool_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Star_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Star_Colony_Stuff_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Star_,102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Colony_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrenders_,102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Empire_,1
102,D:\MOX\OTHERS\COLCALC.C,Do_Surrenders_,102,D:\MOX\OTHERS\COLCALC.C,Do_Surrender_Star_,1
102,D:\MOX\OTHERS\COLCALC.C,Eliminate_Player_,52,D:\MOX\OTHERS\MAINSCR.C,Update_Ship_Icons_In_Between_Turns_,1
102,D:\MOX\OTHERS\COLCALC.C,Eliminate_Player_,62,D:\MOX\OTHERS\SHIPS.C,Kill_Ship_,1
102,D:\MOX\OTHERS\COLCALC.C,Eliminate_Player_,100,D:\MOX\OTHERS\BOMB.C,Destroy_Colony_,1
102,D:\MOX\OTHERS\COLCALC.C,Eliminate_Player_,120,D:\MOX\OTHERS\SPY.C,Bring_Home_Spies_Vs_,1
102,D:\MOX\OTHERS\COLCALC.C,Eliminate_Player_,122,D:\MOX\BILL.C,Set_Their_Spy_Number_,1
102,D:\MOX\OTHERS\COLCALC.C,Get_Player_Max_Population_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Race_Pop_Limit_,1
102,D:\MOX\OTHERS\COLCALC.C,Get_Possible_Surrender_Systems_,119,D:\MOX\OTHERS\SHIPMOVE.C,Star_In_Range_Of_Player_,1
102,D:\MOX\OTHERS\COLCALC.C,Get_Surrender_System_,102,D:\MOX\OTHERS\COLCALC.C,Get_Possible_Surrender_Systems_,1
102,D:\MOX\OTHERS\COLCALC.C,Ghost_Colony_Stuff_,7,L:\MOX\ERICNET.C,Remove_Building_,1
102,D:\MOX\OTHERS\COLCALC.C,Ghost_Colony_Stuff_,100,D:\MOX\OTHERS\BOMB.C,Destroy_Colony_,1
102,D:\MOX\OTHERS\COLCALC.C,Give_Player_Field_,28,D:\MOX\OTHERS\INITSHIP.C,Init_Ship_Designs_,1
102,D:\MOX\OTHERS\COLCALC.C,Give_Player_Field_,102,D:\MOX\OTHERS\COLCALC.C,Advance_Player_Field_,1
102,D:\MOX\OTHERS\COLCALC.C,Give_Player_Field_,102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,2
102,D:\MOX\OTHERS\COLCALC.C,Housing_Is_Useless_,102,D:\MOX\OTHERS\COLCALC.C,Planet_Max_Population_For_Player_,1
102,D:\MOX\OTHERS\COLCALC.C,Leader_At_Anomaly_,15,D:\MOX\EVENTS.C,Event_Check_Space_Anomaly_At_Star_,1
102,D:\MOX\OTHERS\COLCALC.C,May_Surrender_Star_,119,D:\MOX\OTHERS\SHIPMOVE.C,Star_In_Normal_Range_Of_Player_,1
102,D:\MOX\OTHERS\COLCALC.C,Pass_Out_Imports_,15,D:\MOX\EVENTS.C,Event_Check_Space_Anomaly_,1
102,D:\MOX\OTHERS\COLCALC.C,Pass_Out_Imports_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Pop_Grows_,2
102,D:\MOX\OTHERS\COLCALC.C,Pass_Out_Imports_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Specialty_,2
102,D:\MOX\OTHERS\COLCALC.C,Planet_Max_Population_For_Player_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Race_Pop_Limit_,2
102,D:\MOX\OTHERS\COLCALC.C,Planet_Max_Population_For_Player_,102,D:\MOX\OTHERS\COLCALC.C,Size_And_Climate_Race_Pop_Limit_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,28,D:\MOX\OTHERS\INITSHIP.C,Update_Player_Ship_Designs_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,102,D:\MOX\OTHERS\COLCALC.C,Advance_Player_Field_,2
102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Star_Colony_Stuff_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,102,D:\MOX\OTHERS\COLCALC.C,Do_Player_Colony_Calculations_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,102,D:\MOX\OTHERS\COLCALC.C,Ensure_Uncreative_Field_OK_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,102,D:\MOX\OTHERS\COLCALC.C,Field_Is_Gray_Box_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,102,D:\MOX\OTHERS\COLCALC.C,Player_May_Get_Tech_App_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_Gets_Tech_App_,119,D:\MOX\OTHERS\SHIPMOVE.C,Update_All_Ship_Ranges_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_N_Turns_Until_Research_Complete_,102,D:\MOX\OTHERS\COLCALC.C,Chance_For_Research_Breakthrough_Aux_,1
102,D:\MOX\OTHERS\COLCALC.C,Player_N_Turns_Until_Research_Complete_,102,D:\MOX\OTHERS\COLCALC.C,Player_Research_Cost_,1
102,D:\MOX\OTHERS\COLCALC.C,Post_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Pop_Grows_,1
102,D:\MOX\OTHERS\COLCALC.C,Post_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Specialty_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_BC_Maintenance_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_BC_Production_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Environmental_Stuff_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Food2_Per_Farmer_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Food_Maintenance_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Food_Production_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Industry_Maintenance_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Industry_Per_Worker_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Industry_Production_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Industry_To_Tax_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Morale_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Replicators_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Research_Per_Scientist_,1
102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Research_Production_,1
102,D:\MOX\OTHERS\COLCALC.C,Produce_Ground_Military_,107,D:\MOX\OTHERS\INVASION.C,Colony_Infantry_Barracks_Limit_,1
102,D:\MOX\OTHERS\COLCALC.C,Produce_Ground_Military_,107,D:\MOX\OTHERS\INVASION.C,Colony_Infantry_Limit_,1
102,D:\MOX\OTHERS\COLCALC.C,Produce_Ground_Military_,107,D:\MOX\OTHERS\INVASION.C,Colony_Tank_Barracks_Limit_,1
102,D:\MOX\OTHERS\COLCALC.C,Produce_Ground_Military_,107,D:\MOX\OTHERS\INVASION.C,Colony_Tank_Limit_,1
102,D:\MOX\OTHERS\COLCALC.C,Room_For_Another_Dude_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Race_Pop_Limit_,2
102,D:\MOX\OTHERS\COLCALC.C,Ship_Type_Cost_For_Player_,41,D:\MOX\OTHERS\DESIGN.C,Cost_Reduction_For_Govt_Type_,1
102,D:\MOX\OTHERS\COLCALC.C,Show_BC_Production_,102,D:\MOX\OTHERS\COLCALC.C,Colony_BC_Production_,1
102,D:\MOX\OTHERS\COLCALC.C,Show_Command_Points_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Player_Maintenance_,1
102,D:\MOX\OTHERS\COLCALC.C,Show_Food_Production_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Food_Production_,1
102,D:\MOX\OTHERS\COLCALC.C,Show_Industry_Production_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Industry_Production_,1
102,D:\MOX\OTHERS\COLCALC.C,Show_Morale_,64,D:\MOX\OTHERS\TEXTBOX.C,Text_Box_,1
102,D:\MOX\OTHERS\COLCALC.C,Show_Morale_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Morale_,1
102,D:\MOX\OTHERS\COLCALC.C,Show_Research_Production_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Research_Production_,1
102,D:\MOX\OTHERS\COLCALC.C,Size_And_Climate_Race_Pop_Limit_,102,D:\MOX\OTHERS\COLCALC.C,Size_And_Climate_Max_Population_,1
102,D:\MOX\OTHERS\COLCALC.C,Star_Colony_Calculation_,102,D:\MOX\OTHERS\COLCALC.C,Pass_Out_Imports_,1
102,D:\MOX\OTHERS\COLCALC.C,Star_Colony_Calculation_,102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,1
102,D:\MOX\OTHERS\COLCALC.C,Star_Colony_Calculation_,102,D:\MOX\OTHERS\COLCALC.C,Update_Player_Stats_,1
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworld_,58,D:\MOX\OTHERS\OFFICER.C,Deassign_Officer_,1
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworld_,102,D:\MOX\OTHERS\COLCALC.C,Pass_Out_Imports_,4
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworld_,102,D:\MOX\OTHERS\COLCALC.C,Pre_Import_Computing_,5
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworld_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,1
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworlds_,28,D:\MOX\OTHERS\INITSHIP.C,Update_Player_Ship_Designs_,1
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworlds_,68,D:\MOX\OTHERS\COLBLDG.C,Create_Ship_,1
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworlds_,102,D:\MOX\OTHERS\COLCALC.C,Do_Colony_Calculations_,2
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworlds_,102,D:\MOX\OTHERS\COLCALC.C,Monster_At_Star_,1
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworlds_,102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworld_,1
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworlds_,105,D:\MOX\OTHERS\CONTACT.C,Compute_Contacts_,1
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworlds_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,3
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworlds_,119,D:\MOX\OTHERS\SHIPMOVE.C,Star_In_Normal_Range_Of_Player_,1
102,D:\MOX\OTHERS\COLCALC.C,Twiddle_Initial_Homeworlds_,119,D:\MOX\OTHERS\SHIPMOVE.C,Update_All_Ship_Ranges_,1
102,D:\MOX\OTHERS\COLCALC.C,Update_Player_Stats_,15,D:\MOX\EVENTS.C,Event_Check_Colony_Researching_,1
102,D:\MOX\OTHERS\COLCALC.C,Update_Player_Stats_,58,D:\MOX\OTHERS\OFFICER.C,Owned_Officer_Level_,2
102,D:\MOX\OTHERS\COLCALC.C,Update_Player_Stats_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Player_Maintenance_,1
102,D:\MOX\OTHERS\COLCALC.C,Update_Player_Stats_,102,D:\MOX\OTHERS\COLCALC.C,Leader_At_Anomaly_,1
102,D:\MOX\OTHERS\COLCALC.C,Update_Player_Stats_,102,D:\MOX\OTHERS\COLCALC.C,Tribute_Received_From_,1
103,D:\MOX\OTHERS\COLONIZE.C,AI_Colonize_,7,L:\MOX\ERICNET.C,Remove_Building_,1
103,D:\MOX\OTHERS\COLONIZE.C,AI_Colonize_,52,D:\MOX\OTHERS\MAINSCR.C,Update_Ship_Icons_In_Between_Turns_,1
103,D:\MOX\OTHERS\COLONIZE.C,AI_Colonize_,62,D:\MOX\OTHERS\SHIPS.C,Kill_Ship_,1
103,D:\MOX\OTHERS\COLONIZE.C,AI_Colonize_,92,D:\MOX\OTHERS\AIDATA.C,Uncolonized_Planet_Worth_To_Player_,1
103,D:\MOX\OTHERS\COLONIZE.C,AI_Colonize_,103,D:\MOX\OTHERS\COLONIZE.C,Make_New_Colony_Or_Outpost_,1
103,D:\MOX\OTHERS\COLONIZE.C,AI_Colonize_,116,D:\MOX\OTHERS\REPORT.C,Player_Colony_Base_At_Star_,2
103,D:\MOX\OTHERS\COLONIZE.C,AI_Colonize_,116,D:\MOX\OTHERS\REPORT.C,Player_Ship_Type_At_Star_,1
103,D:\MOX\OTHERS\COLONIZE.C,All_AI_Colonize_,103,D:\MOX\OTHERS\COLONIZE.C,AI_Colonize_,1
103,D:\MOX\OTHERS\COLONIZE.C,Allocate_New_Colony_Slots_,103,D:\MOX\OTHERS\COLONIZE.C,Find_Colonize_Players_,1
103,D:\MOX\OTHERS\COLONIZE.C,Allocate_New_Colony_Slots_,103,D:\MOX\OTHERS\COLONIZE.C,Star_N_Uncolonized_Planets_,1
103,D:\MOX\OTHERS\COLONIZE.C,Find_Colonize_Players_,103,D:\MOX\OTHERS\COLONIZE.C,Star_N_Colonizable_Planets_For_Player_,2
103,D:\MOX\OTHERS\COLONIZE.C,Find_Colonize_Players_,103,D:\MOX\OTHERS\COLONIZE.C,Star_N_Outpostable_Planets_For_Player_,1
103,D:\MOX\OTHERS\COLONIZE.C,Find_Colonize_Players_,110,D:\MOX\OTHERS\MSG.C,Add_Msg_,1
103,D:\MOX\OTHERS\COLONIZE.C,Make_New_Colony_,103,D:\MOX\OTHERS\COLONIZE.C,Make_New_Colony_Or_Outpost_,1
103,D:\MOX\OTHERS\COLONIZE.C,Make_New_Colony_Or_Outpost_,4,L:\MOX\INITGAME.C,Init_Colony_,1
103,D:\MOX\OTHERS\COLONIZE.C,Make_New_Colony_Or_Outpost_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Calculation_,1
103,D:\MOX\OTHERS\COLONIZE.C,Make_New_Colony_Or_Outpost_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Star_Colony_Stuff_,1
104,D:\MOX\OTHERS\COMBFIND.C,Bomb_Results_Popups_,46,D:\MOX\OTHERS\GENDRAW.C,Message_Box_,2
104,D:\MOX\OTHERS\COMBFIND.C,Bomb_Results_Popups_,69,D:\MOX\OTHERS\COLBOMB.C,Colony_Bombing_Screen_,1
104,D:\MOX\OTHERS\COMBFIND.C,Bomb_Results_Popups_,71,D:\MOX\OTHERS\COLGCBT.C,Colony_Combat_Screen_,1
104,D:\MOX\OTHERS\COMBFIND.C,Bomb_Results_Popups_,79,D:\MOX\OTHERS\ERIC.C,Play_Amoeba_Flic_,1
104,D:\MOX\OTHERS\COMBFIND.C,Bomb_Results_Popups_,79,D:\MOX\OTHERS\ERIC.C,Play_Planetary_Destruction_Flic_,1
104,D:\MOX\OTHERS\COMBFIND.C,Bomb_Results_Popups_,111,D:\MOX\OTHERS\MULTPLAY.C,Load_Net_Next_Turn_Screen_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,7,L:\MOX\ERICNET.C,Mox_Play_Sound_,2
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,52,D:\MOX\OTHERS\MAINSCR.C,Draw_Mini_Main_Screen_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,83,D:\MOX\OTHERS\MAINPUPS.C,Dragon_New_Star_Popup_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,104,D:\MOX\OTHERS\COMBFIND.C,Bomb_Results_Popups_,2
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,5
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,104,D:\MOX\OTHERS\COMBFIND.C,Get_Local_Human_Target_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,104,D:\MOX\OTHERS\COMBFIND.C,Strategic_Results_Popup_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,111,D:\MOX\OTHERS\MULTPLAY.C,Chat_Box_Input_Loop_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,111,D:\MOX\OTHERS\MULTPLAY.C,Load_Net_Next_Turn_Screen_,5
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,112,D:\MOX\OTHERS\NETMOX.C,Decode_Battle_Results_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,112,D:\MOX\OTHERS\NETMOX.C,Decode_Pick_Target_Info_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,112,D:\MOX\OTHERS\NETMOX.C,Decode_You_Are_Target_Info_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,112,D:\MOX\OTHERS\NETMOX.C,Mox_Send_Message_,4
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,112,D:\MOX\OTHERS\NETMOX.C,Send_Battle_Results_,1
104,D:\MOX\OTHERS\COMBFIND.C,Client_Combat_Loop_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,8
104,D:\MOX\OTHERS\COMBFIND.C,Collect_Targets_For_Combat_,104,D:\MOX\OTHERS\COMBFIND.C,Player_May_Attack_Player_,2
104,D:\MOX\OTHERS\COMBFIND.C,Determine_Retreat_Ships_,15,D:\MOX\EVENTS.C,Event_Check_Hyperspace_Flux_,1
104,D:\MOX\OTHERS\COMBFIND.C,Determine_Retreat_Ships_,52,D:\MOX\OTHERS\MAINSCR.C,Update_Ship_Icons_In_Between_Turns_,1
104,D:\MOX\OTHERS\COMBFIND.C,Determine_Retreat_Ships_,58,D:\MOX\OTHERS\OFFICER.C,Kill_Officer_,1
104,D:\MOX\OTHERS\COMBFIND.C,Determine_Retreat_Ships_,58,D:\MOX\OTHERS\OFFICER.C,Move_Officer_To_Pool_,1
104,D:\MOX\OTHERS\COMBFIND.C,Determine_Retreat_Ships_,62,D:\MOX\OTHERS\SHIPS.C,Kill_Ship_,1
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,46,D:\MOX\OTHERS\GENDRAW.C,Message_Box_,1
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,47,D:\MOX\OTHERS\HACCESS.C,Get_Planet_Name_,1
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,58,D:\MOX\OTHERS\OFFICER.C,Give_Player_Loknar_Special_,2
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,58,D:\MOX\OTHERS\OFFICER.C,Rescued_Loknar_Popup_,2
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,79,D:\MOX\OTHERS\ERIC.C,Play_Take_Orion_Flic_,2
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,102,D:\MOX\OTHERS\COLCALC.C,Player_Name_,1
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,104,D:\MOX\OTHERS\COMBFIND.C,Determine_Retreat_Ships_,2
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,104,D:\MOX\OTHERS\COMBFIND.C,Do_Attacker_Beat_Colony_Stuff_,1
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,104,D:\MOX\OTHERS\COMBFIND.C,Get_Combat_Ships_,3
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,104,D:\MOX\OTHERS\COMBFIND.C,Kill_Noncombat_Ships_,1
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,104,D:\MOX\OTHERS\COMBFIND.C,Reset_Combat_Ships_At_Current_Star_Has_Player_,2
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,104,D:\MOX\OTHERS\COMBFIND.C,Russ_Combat_,1
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,111,D:\MOX\OTHERS\MULTPLAY.C,Chat_Box_Input_Loop_,1
104,D:\MOX\OTHERS\COMBFIND.C,Do_1_Combat_,111,D:\MOX\OTHERS\MULTPLAY.C,Load_Net_Next_Turn_Screen_,1
